index,user_id,user_gender,user_age,item_code,category,sub1_category,sub2_category,item_brand,buy_price,buy_count,sub1_counts,sub1_rank,sub2_counts,sub2_rank
32447,835920,F,20,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32448,2027052,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32449,1547143,F,30,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32450,458042,F,40,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32451,5250943,F,30,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32452,291236,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32453,291236,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32454,4146844,F,40,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32455,5054637,F,40,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32456,3090472,F,40,827775,건강식품,건강진액,과일즙,올즙,48900,1,6022,6.0,2294,9.0
32457,3343140,F,30,827775,건강식품,건강진액,과일즙,올즙,48900,1,6022,6.0,2294,9.0
32458,110247,F,50,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32459,6330474,F,30,827775,건강식품,건강진액,과일즙,올즙,39900,1,6022,6.0,2294,9.0
32460,4788405,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32461,2516602,F,30,827775,건강식품,건강진액,과일즙,올즙,49800,1,6022,6.0,2294,9.0
32462,4408882,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32463,965626,F,30,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32464,965626,F,30,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32465,4874213,M,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32466,3914198,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32467,857330,M,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32468,6076499,F,20,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32469,2400141,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32470,116501,F,30,827775,건강식품,건강진액,과일즙,올즙,48900,1,6022,6.0,2294,9.0
32471,3690237,F,30,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32472,652750,F,30,827775,건강식품,건강진액,과일즙,올즙,49800,1,6022,6.0,2294,9.0
32473,652750,F,30,831618,건강식품,건강진액,채소즙,올즙,43900,1,6022,6.0,2235,10.0
32474,2463615,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32475,2463615,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32476,304872,F,40,827775,건강식품,건강진액,과일즙,올즙,48900,1,6022,6.0,2294,9.0
32477,1972185,F,30,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32478,1972185,F,30,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32479,1929776,F,20,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32480,4697635,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32481,921970,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32482,1330985,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32483,5773121,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32484,4374065,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32485,3624920,F,20,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32486,3624920,F,20,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32487,4291936,F,40,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32488,2516396,F,20,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32489,2516396,F,20,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32490,2483734,F,40,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32491,4521773,F,30,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32492,5839845,F,50,827775,건강식품,건강진액,과일즙,올즙,46900,1,6022,6.0,2294,9.0
32493,234267,F,40,827775,건강식품,건강진액,과일즙,올즙,49800,1,6022,6.0,2294,9.0
32494,234267,F,40,827775,건강식품,건강진액,과일즙,올즙,49800,1,6022,6.0,2294,9.0
32495,65768,F,30,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32496,252159,F,40,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32497,252159,F,40,841245,건강식품,건강진액,채소즙,자연의품격,490,30,6022,6.0,2235,10.0
32498,252159,F,40,841245,건강식품,건강진액,채소즙,자연의품격,490,60,6022,6.0,2235,10.0
32499,252159,F,40,841245,건강식품,건강진액,채소즙,자연의품격,490,30,6022,6.0,2235,10.0
32500,252159,F,40,841245,건강식품,건강진액,채소즙,자연의품격,490,60,6022,6.0,2235,10.0
32501,1331359,F,50,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32502,744246,F,40,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32503,2673638,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32504,6457401,F,30,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32505,6457401,F,30,830893,건강식품,영양제,루테인,안국건강,49800,1,11216,2.0,660,25.0
32506,6432382,F,40,827775,건강식품,건강진액,과일즙,올즙,48900,1,6022,6.0,2294,9.0
32507,6432382,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32508,6234049,F,40,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32509,4627859,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32510,6408383,F,20,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32511,2991395,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32512,452091,F,40,827775,건강식품,건강진액,과일즙,올즙,39900,1,6022,6.0,2294,9.0
32513,2168120,M,50,827775,건강식품,건강진액,과일즙,올즙,49800,1,6022,6.0,2294,9.0
32514,4697038,F,40,827775,건강식품,건강진액,과일즙,올즙,46900,1,6022,6.0,2294,9.0
32515,1649980,F,40,827775,건강식품,건강진액,과일즙,올즙,46900,1,6022,6.0,2294,9.0
32516,773212,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32517,1480029,F,30,827775,건강식품,건강진액,과일즙,올즙,47900,2,6022,6.0,2294,9.0
32518,3607812,F,30,827775,건강식품,건강진액,과일즙,올즙,42900,2,6022,6.0,2294,9.0
32519,2091032,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32520,6371364,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32521,6029953,F,50,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32522,4528412,F,30,827775,건강식품,건강진액,과일즙,올즙,48900,1,6022,6.0,2294,9.0
32523,986248,F,30,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32524,2979810,F,30,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32525,2255367,F,50,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32526,1253990,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32527,4631109,F,30,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32528,1058571,F,50,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32529,1518257,F,50,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32530,2263735,F,30,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32531,1995127,F,40,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32532,5682069,F,50,827775,건강식품,건강진액,과일즙,올즙,42900,1,6022,6.0,2294,9.0
32533,1457295,F,30,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32534,1457295,F,30,827775,건강식품,건강진액,과일즙,올즙,47900,1,6022,6.0,2294,9.0
32535,2321336,F,30,828154,냉장식품,포장반찬,김치류,홍진경의 더김치,46000,1,2451,9.0,2339,7.0
32536,828014,F,30,828154,냉장식품,포장반찬,김치류,홍진경의 더김치,46000,1,2451,9.0,2339,7.0
32537,3087526,M,40,828154,냉장식품,포장반찬,김치류,홍진경의 더김치,46000,1,2451,9.0,2339,7.0
32538,2725743,F,40,828332,건강식품,영양제,자연유래영양제,안국건강,42000,1,11216,2.0,204,39.0
32539,4869087,F,40,828332,건강식품,영양제,자연유래영양제,안국건강,45000,1,11216,2.0,204,39.0
32540,6464361,F,30,828332,건강식품,영양제,자연유래영양제,안국건강,39900,1,11216,2.0,204,39.0
32541,6482526,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32542,6482526,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32543,2691347,F,30,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32544,279184,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32545,1775305,M,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32546,3193004,F,40,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32547,3193004,F,40,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32548,171599,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32549,3202567,M,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32550,3098410,F,40,828359,음료,생수,생수,풀무원,3900,4,9730,4.0,9703,2.0
32551,4629316,F,30,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32552,4629316,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32553,1058791,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32554,1058791,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32555,1058791,F,20,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32556,3368097,F,20,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32557,3368097,F,20,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32558,6110808,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32559,6110808,F,30,833280,음료,생수,생수,웅진식품,4900,1,9730,4.0,9703,2.0
32560,3153796,M,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32561,3945735,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32562,3945735,F,30,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32563,3849510,F,40,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32564,3849510,F,40,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32565,3849510,F,40,828359,음료,생수,생수,풀무원,4900,2,9730,4.0,9703,2.0
32566,23582,M,30,828359,음료,생수,생수,풀무원,3900,3,9730,4.0,9703,2.0
32567,2076944,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32568,2448954,F,40,828359,음료,생수,생수,풀무원,4500,4,9730,4.0,9703,2.0
32569,4071135,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32570,6005909,M,40,828359,음료,생수,생수,풀무원,4500,2,9730,4.0,9703,2.0
32571,6174720,F,30,828359,음료,생수,생수,풀무원,4500,10,9730,4.0,9703,2.0
32572,1898957,F,40,828359,음료,생수,생수,풀무원,3900,3,9730,4.0,9703,2.0
32573,1898957,F,40,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32574,1898957,F,40,828359,음료,생수,생수,풀무원,4400,2,9730,4.0,9703,2.0
32575,3885368,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32576,4232124,F,20,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32577,3853524,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32578,3853524,F,40,841245,건강식품,건강진액,채소즙,자연의품격,490,20,6022,6.0,2235,10.0
32579,3853524,F,40,844396,건강식품,영양제,칼슘/미네랄,종근당 건강,6200,1,11216,2.0,491,28.0
32580,4082995,F,50,828359,음료,생수,생수,풀무원,3900,3,9730,4.0,9703,2.0
32581,4453739,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32582,4453739,F,30,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32583,3840982,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32584,4832515,F,30,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32585,5892631,F,30,828359,음료,생수,생수,풀무원,4400,2,9730,4.0,9703,2.0
32586,5547551,F,30,828359,음료,생수,생수,풀무원,3900,6,9730,4.0,9703,2.0
32587,5547551,F,30,828359,음료,생수,생수,풀무원,4400,7,9730,4.0,9703,2.0
32588,5299710,M,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32589,5299710,M,40,833280,음료,생수,생수,웅진식품,4900,1,9730,4.0,9703,2.0
32590,3075042,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32591,5252213,M,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32592,6404065,F,50,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32593,6404065,F,50,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32594,5913566,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32595,5913566,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32596,830271,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32597,5073196,F,30,828359,음료,생수,생수,풀무원,4400,4,9730,4.0,9703,2.0
32598,979057,M,50,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32599,979057,M,50,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32600,6587074,F,40,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32601,304208,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32602,670817,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32603,3389023,M,40,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32604,3389023,M,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32605,1943025,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32606,3114296,M,40,828359,음료,생수,생수,풀무원,3900,4,9730,4.0,9703,2.0
32607,6249999,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32608,344367,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32609,5031526,F,30,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32610,5047076,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32611,3809581,F,30,828359,음료,생수,생수,풀무원,3900,5,9730,4.0,9703,2.0
32612,4392695,F,30,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32613,4392695,F,30,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32614,4473919,M,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32615,6055024,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32616,6055024,F,40,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32617,2210373,F,30,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32618,2210373,F,30,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32619,2210373,F,30,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32620,1889508,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32621,1400219,M,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32622,319574,M,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32623,319574,M,40,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32624,319574,M,40,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32625,319574,M,40,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32626,3097491,F,40,828359,음료,생수,생수,풀무원,3900,5,9730,4.0,9703,2.0
32627,4526598,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32628,2779796,M,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32629,924367,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32630,924367,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32631,503898,M,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32632,6359924,F,30,828359,음료,생수,생수,풀무원,3900,4,9730,4.0,9703,2.0
32633,3705805,M,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32634,3705805,M,30,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32635,717482,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32636,4673117,F,30,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32637,4673117,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32638,2231619,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32639,2231619,F,40,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32640,2008105,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32641,5067661,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32642,5067661,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32643,5067661,F,30,833280,음료,생수,생수,웅진식품,4900,1,9730,4.0,9703,2.0
32644,6277501,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32645,2890076,F,40,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32646,3965389,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32647,5875814,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32648,5875814,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32649,2584325,F,30,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32650,2584325,F,30,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32651,4179111,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32652,4179111,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32653,5469853,M,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32654,2890579,M,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32655,4527593,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32656,3296656,M,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32657,3296656,M,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32658,2310434,M,40,828359,음료,생수,생수,풀무원,3900,4,9730,4.0,9703,2.0
32659,4124660,F,50,828359,음료,생수,생수,풀무원,3900,4,9730,4.0,9703,2.0
32660,541189,M,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32661,1976303,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32662,1976303,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32663,3646744,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32664,3646744,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32665,5624514,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32666,5624514,F,30,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32667,2739081,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32668,4338150,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32669,339814,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32670,100842,F,30,828359,음료,생수,생수,풀무원,4200,2,9730,4.0,9703,2.0
32671,1138717,M,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32672,1138717,M,30,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32673,217329,F,30,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32674,1376639,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32675,4954684,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32676,67778,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32677,734605,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32678,2031138,M,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32679,4874458,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32680,4874458,F,40,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32681,4221742,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32682,4221742,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32683,808648,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32684,6301827,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32685,2306139,M,40,828359,음료,생수,생수,풀무원,4500,2,9730,4.0,9703,2.0
32686,1806575,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32687,1806575,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32688,2018728,M,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32689,2018728,M,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32690,2018728,M,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32691,2018728,M,30,828361,음료,생수,생수,풀무원,5600,1,9730,4.0,9703,2.0
32692,5802325,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32693,5802325,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32694,1840572,F,40,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32695,5285528,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32696,5285528,F,20,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32697,805843,F,30,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32698,805843,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32699,5346062,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32700,908526,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32701,908526,F,30,833280,음료,생수,생수,웅진식품,4900,1,9730,4.0,9703,2.0
32702,4207539,F,20,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32703,2191829,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32704,2175766,F,20,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32705,609422,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32706,609422,F,30,833515,과일,견과류,호두,그린너트,6900,1,8893,5.0,891,23.0
32707,4182156,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32708,4182156,F,40,833280,음료,생수,생수,웅진식품,4900,1,9730,4.0,9703,2.0
32709,6273228,M,40,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32710,6126528,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32711,1807397,M,40,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32712,5607080,F,30,828359,음료,생수,생수,풀무원,3900,4,9730,4.0,9703,2.0
32713,581652,F,20,828359,음료,생수,생수,풀무원,3900,3,9730,4.0,9703,2.0
32714,3796735,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32715,884323,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32716,884323,F,30,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32717,4708094,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32718,4708094,F,30,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32719,1413607,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32720,1413607,F,30,843527,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
32721,420965,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32722,1293071,F,20,828359,음료,생수,생수,풀무원,3900,2,9730,4.0,9703,2.0
32723,665435,F,30,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32724,5784116,F,30,828359,음료,생수,생수,풀무원,4500,1,9730,4.0,9703,2.0
32725,6064763,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32726,3556031,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32727,3556031,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32728,711647,F,40,828359,음료,생수,생수,풀무원,4400,1,9730,4.0,9703,2.0
32729,711647,F,40,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32730,1720499,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32731,1600193,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
32732,168180,F,30,828359,음료,생수,생수,풀무원,3900,1,9730,4.0,9703,2.0
